gap_id,timestamp_before,timestamp_after,duration_minutes,estimated_missing_m15_timestamps,is_grid_aligned_interval,crosses_utc_date,weekday_before,weekday_after,preliminary_category,classification_reason
871,2023-03-27T18:45:00Z,2023-03-27T21:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
872,2023-03-27T21:45:00Z,2023-03-27T23:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
873,2023-03-28T09:45:00Z,2023-03-28T11:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
874,2023-03-28T11:45:00Z,2023-03-28T13:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
875,2023-03-28T13:45:00Z,2023-03-28T15:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
876,2023-03-28T15:45:00Z,2023-03-28T17:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
877,2023-03-28T17:45:00Z,2023-03-28T19:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
878,2023-03-28T19:45:00Z,2023-03-28T21:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
879,2023-03-28T21:45:00Z,2023-03-28T23:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
880,2023-03-29T09:45:00Z,2023-03-29T11:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
881,2023-03-29T11:45:00Z,2023-03-29T13:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
882,2023-03-29T13:45:00Z,2023-03-29T15:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
883,2023-03-29T15:45:00Z,2023-03-29T17:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
884,2023-03-29T17:45:00Z,2023-03-29T19:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
885,2023-03-29T19:45:00Z,2023-03-29T21:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
886,2023-03-29T21:45:00Z,2023-03-29T23:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
887,2023-03-30T09:45:00Z,2023-03-30T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
888,2023-03-30T11:45:00Z,2023-03-30T13:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
889,2023-03-30T13:45:00Z,2023-03-30T15:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
890,2023-03-30T15:45:00Z,2023-03-30T17:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
891,2023-03-30T17:45:00Z,2023-03-30T19:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
892,2023-03-30T19:45:00Z,2023-03-30T21:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
893,2023-03-30T21:45:00Z,2023-03-30T23:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
894,2023-03-31T10:45:00Z,2023-03-31T12:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
895,2023-03-31T12:45:00Z,2023-03-31T14:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
896,2023-03-31T14:45:00Z,2023-03-31T16:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
897,2023-03-31T16:45:00Z,2023-03-31T18:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
898,2023-03-31T18:45:00Z,2023-03-31T20:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
899,2023-03-31T20:45:00Z,2023-04-02T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
900,2023-04-02T21:45:00Z,2023-04-02T23:00:00Z,75.0,4,True,False,Sunday,Sunday,unclassified,interval does not satisfy the configured descriptive category rules
901,2023-04-03T11:45:00Z,2023-04-03T15:00:00Z,195.0,12,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
902,2023-04-03T16:45:00Z,2023-04-03T19:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
903,2023-04-03T20:45:00Z,2023-04-03T23:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
904,2023-04-04T10:45:00Z,2023-04-04T12:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
905,2023-04-04T12:45:00Z,2023-04-04T15:00:00Z,135.0,8,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
906,2023-04-04T16:45:00Z,2023-04-04T18:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
907,2023-04-04T18:45:00Z,2023-04-04T20:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
908,2023-04-04T20:45:00Z,2023-04-04T22:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
909,2023-04-04T22:45:00Z,2023-04-05T00:00:00Z,75.0,4,True,True,Tuesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
910,2023-04-05T10:45:00Z,2023-04-05T13:00:00Z,135.0,8,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
911,2023-04-05T14:45:00Z,2023-04-05T16:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
912,2023-04-05T16:45:00Z,2023-04-05T18:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
913,2023-04-05T18:45:00Z,2023-04-05T20:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
914,2023-04-05T20:45:00Z,2023-04-05T22:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
915,2023-04-06T23:45:00Z,2023-04-09T21:00:00Z,4155.0,276,True,True,Thursday,Sunday,long_nonweekly_gap,duration >= 720 configured minutes outside the weekly rule; interval crosses a UTC date; cause unresolved
916,2023-04-09T21:45:00Z,2023-04-09T23:00:00Z,75.0,4,True,False,Sunday,Sunday,unclassified,interval does not satisfy the configured descriptive category rules
917,2023-04-10T09:45:00Z,2023-04-10T11:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
918,2023-04-10T12:45:00Z,2023-04-10T15:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
919,2023-04-10T16:45:00Z,2023-04-10T19:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
920,2023-04-10T19:45:00Z,2023-04-10T21:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
921,2023-04-10T22:45:00Z,2023-04-11T00:00:00Z,75.0,4,True,True,Monday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
922,2023-04-11T10:45:00Z,2023-04-11T12:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
923,2023-04-11T12:45:00Z,2023-04-11T14:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
924,2023-04-11T14:45:00Z,2023-04-11T17:00:00Z,135.0,8,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
925,2023-04-11T18:45:00Z,2023-04-11T20:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
926,2023-04-11T20:45:00Z,2023-04-11T22:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
927,2023-04-11T22:45:00Z,2023-04-12T00:00:00Z,75.0,4,True,True,Tuesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
928,2023-04-12T10:45:00Z,2023-04-12T12:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
929,2023-04-12T12:45:00Z,2023-04-12T15:00:00Z,135.0,8,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
930,2023-04-12T15:45:00Z,2023-04-12T17:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
931,2023-04-12T17:45:00Z,2023-04-12T19:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
932,2023-04-12T20:45:00Z,2023-04-12T22:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
933,2023-04-12T22:45:00Z,2023-04-13T00:00:00Z,75.0,4,True,True,Wednesday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
934,2023-04-13T09:45:00Z,2023-04-13T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
935,2023-04-13T11:45:00Z,2023-04-13T13:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
936,2023-04-13T13:45:00Z,2023-04-13T15:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
937,2023-04-13T15:45:00Z,2023-04-13T17:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
938,2023-04-13T17:45:00Z,2023-04-13T19:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
939,2023-04-13T19:45:00Z,2023-04-13T21:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
940,2023-04-13T21:45:00Z,2023-04-13T23:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
941,2023-04-14T10:45:00Z,2023-04-14T13:00:00Z,135.0,8,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
942,2023-04-14T14:45:00Z,2023-04-14T17:00:00Z,135.0,8,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
943,2023-04-14T18:45:00Z,2023-04-14T20:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
944,2023-04-14T20:45:00Z,2023-04-16T21:00:00Z,2895.0,192,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
945,2023-04-16T21:45:00Z,2023-04-16T23:00:00Z,75.0,4,True,False,Sunday,Sunday,unclassified,interval does not satisfy the configured descriptive category rules
946,2023-04-17T07:45:00Z,2023-04-17T09:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
947,2023-04-17T09:45:00Z,2023-04-17T11:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
948,2023-04-17T11:45:00Z,2023-04-17T13:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
949,2023-04-17T13:45:00Z,2023-04-17T15:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
950,2023-04-17T15:45:00Z,2023-04-17T17:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
951,2023-04-17T17:45:00Z,2023-04-17T19:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
952,2023-04-17T19:45:00Z,2023-04-17T21:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
953,2023-04-17T21:45:00Z,2023-04-17T23:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
954,2023-04-18T10:45:00Z,2023-04-18T12:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
955,2023-04-18T12:45:00Z,2023-04-18T14:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
956,2023-04-18T14:45:00Z,2023-04-18T16:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
957,2023-04-18T16:45:00Z,2023-04-18T18:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
958,2023-04-18T18:45:00Z,2023-04-18T20:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
959,2023-04-18T20:45:00Z,2023-04-18T22:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
960,2023-04-18T22:45:00Z,2023-04-19T00:00:00Z,75.0,4,True,True,Tuesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
961,2023-04-19T10:45:00Z,2023-04-19T13:00:00Z,135.0,8,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
962,2023-04-19T14:45:00Z,2023-04-19T17:00:00Z,135.0,8,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
963,2023-04-19T18:45:00Z,2023-04-19T20:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
964,2023-04-19T20:45:00Z,2023-04-19T23:00:00Z,135.0,8,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
965,2023-04-20T09:45:00Z,2023-04-20T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
966,2023-04-20T12:45:00Z,2023-04-20T15:00:00Z,135.0,8,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
967,2023-04-20T15:45:00Z,2023-04-20T17:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
968,2023-04-20T18:45:00Z,2023-04-20T20:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
969,2023-04-20T20:45:00Z,2023-04-20T23:00:00Z,135.0,8,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
970,2023-04-21T10:45:00Z,2023-04-21T13:00:00Z,135.0,8,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
971,2023-04-21T13:45:00Z,2023-04-21T15:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
972,2023-04-21T15:45:00Z,2023-04-21T17:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
973,2023-04-21T18:45:00Z,2023-04-21T20:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
974,2023-04-21T20:45:00Z,2023-04-23T22:00:00Z,2955.0,196,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
975,2023-04-23T22:45:00Z,2023-04-24T00:00:00Z,75.0,4,True,True,Sunday,Monday,unclassified,interval does not satisfy the configured descriptive category rules
976,2023-04-24T09:45:00Z,2023-04-24T11:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
977,2023-04-24T11:45:00Z,2023-04-24T13:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
978,2023-04-24T13:45:00Z,2023-04-24T15:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
979,2023-04-24T15:45:00Z,2023-04-24T17:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
980,2023-04-24T17:45:00Z,2023-04-24T19:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
981,2023-04-24T19:45:00Z,2023-04-24T21:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
982,2023-04-24T21:45:00Z,2023-04-24T23:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
983,2023-04-25T09:45:00Z,2023-04-25T11:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
984,2023-04-25T11:45:00Z,2023-04-25T13:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
985,2023-04-25T13:45:00Z,2023-04-25T15:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
986,2023-04-25T15:45:00Z,2023-04-25T17:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
987,2023-04-25T17:45:00Z,2023-04-25T19:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
988,2023-04-25T19:45:00Z,2023-04-25T21:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
989,2023-04-25T21:45:00Z,2023-04-25T23:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
990,2023-04-26T10:45:00Z,2023-04-26T12:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
991,2023-04-26T12:45:00Z,2023-04-26T14:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
992,2023-04-26T14:45:00Z,2023-04-26T16:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
993,2023-04-26T16:45:00Z,2023-04-26T18:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
994,2023-04-26T18:45:00Z,2023-04-26T20:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
995,2023-04-26T20:45:00Z,2023-04-26T22:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
996,2023-04-26T22:45:00Z,2023-04-27T00:00:00Z,75.0,4,True,True,Wednesday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
997,2023-04-27T09:45:00Z,2023-04-27T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
998,2023-04-27T11:45:00Z,2023-04-27T13:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
999,2023-04-27T13:45:00Z,2023-04-27T15:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1000,2023-04-27T15:45:00Z,2023-04-27T17:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1001,2023-04-27T18:45:00Z,2023-04-27T20:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1002,2023-04-27T20:45:00Z,2023-04-27T23:00:00Z,135.0,8,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1003,2023-04-28T09:45:00Z,2023-04-28T11:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1004,2023-04-28T11:45:00Z,2023-04-28T13:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1005,2023-04-28T13:45:00Z,2023-04-28T15:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1006,2023-04-28T15:45:00Z,2023-04-28T17:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1007,2023-04-28T17:45:00Z,2023-04-28T19:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1008,2023-04-28T19:45:00Z,2023-04-30T22:00:00Z,3015.0,200,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
