utc_date,weekday_number,weekday_name,daily_open,daily_high,daily_low,daily_close,daily_range_price,daily_range_pips,first_timestamp_utc,last_timestamp_utc,observed_m15_rows,expected_m15_rows,observed_coverage_ratio,first_expected_interval_present,last_expected_interval_present,continuous_expected_grid,is_weekday,is_weekend_date,is_boundary_date,is_partial_daily_observation,primary_profile_eligible,exclusion_reasons,first_raw_row_number,last_raw_row_number,contributing_raw_row_count,contributing_rows_sha256,expected_schedule_source,default_research_analysis_eligible,default_research_is_partial_daily_observation,default_research_observed_m15_rows,default_research_expected_m15_rows,default_research_observed_coverage_ratio,default_research_daily_range_pips,default_research_contributing_rows_sha256,strict_continuity_analysis_eligible,strict_continuity_is_partial_daily_observation,strict_continuity_observed_m15_rows,strict_continuity_expected_m15_rows,strict_continuity_observed_coverage_ratio,strict_continuity_daily_range_pips,strict_continuity_contributing_rows_sha256,sensitivity_full_analysis_eligible,sensitivity_full_is_partial_daily_observation,sensitivity_full_observed_m15_rows,sensitivity_full_expected_m15_rows,sensitivity_full_observed_coverage_ratio,sensitivity_full_daily_range_pips,sensitivity_full_contributing_rows_sha256,sensitivity_2023_analysis_eligible,sensitivity_2023_is_partial_daily_observation,sensitivity_2023_observed_m15_rows,sensitivity_2023_expected_m15_rows,sensitivity_2023_observed_coverage_ratio,sensitivity_2023_daily_range_pips,sensitivity_2023_contributing_rows_sha256,mixed_sensitivity_conditions,sensitivity_condition_count,date_affected_by_audited_2023_interval,dataset_version,raw_sha256,audit_fingerprint,coverage_fingerprint,coverage_config_fingerprint,task04_config_fingerprint,preregistration_fingerprint,method_id,method_version,repository_version
2016-01-28,3,Thursday,1.0902000000000001,1.0967499999999999,1.0869599999999999,1.0935299999999999,0.0097899999999999654,97.89999999999965,2016-01-28T00:00:00Z,2016-01-28T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,150905,151000,96,70885a6fa81f2235cbd34613cb83a4f45607dfdf2421a1b658c080b9c2799a92,full_utc_weekday,True,False,96,96,1,97.89999999999965,70885a6fa81f2235cbd34613cb83a4f45607dfdf2421a1b658c080b9c2799a92,True,False,96,96,1,97.89999999999965,70885a6fa81f2235cbd34613cb83a4f45607dfdf2421a1b658c080b9c2799a92,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-01-29,4,Friday,1.09352,1.0948500000000001,1.0809899999999999,1.0828,0.013860000000000205,138.60000000000204,2016-01-29T00:00:00Z,2016-01-29T21:45:00Z,88,88,1,True,True,True,True,False,False,False,True,,151001,151088,88,1e18a9a67a083f36e84477f380cb0b5308d32e056837b692471142987cb360a7,task02_weekly_boundary,True,False,88,88,1,138.60000000000204,1e18a9a67a083f36e84477f380cb0b5308d32e056837b692471142987cb360a7,True,False,88,88,1,138.60000000000204,1e18a9a67a083f36e84477f380cb0b5308d32e056837b692471142987cb360a7,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-01-31,6,Sunday,1.0830200000000001,1.0835300000000001,1.0814900000000001,1.0825199999999999,0.0020400000000000418,20.400000000000418,2016-01-31T22:00:00Z,2016-01-31T23:45:00Z,8,8,1,True,True,True,False,True,False,False,False,weekend_utc_date,151089,151096,8,396850052009fe44299c4b43acb07ae994793326d874d026399686a970c44bd2,task02_weekly_boundary,False,False,8,8,1,20.400000000000418,396850052009fe44299c4b43acb07ae994793326d874d026399686a970c44bd2,False,False,8,8,1,20.400000000000418,396850052009fe44299c4b43acb07ae994793326d874d026399686a970c44bd2,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-01,0,Monday,1.0825199999999999,1.09127,1.0824100000000001,1.0895600000000001,0.008859999999999868,88.599999999998673,2016-02-01T00:00:00Z,2016-02-01T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,151097,151192,96,5fa0ba27b132d18f764de902a385689aabf76a872076b672c9f0a231b52a4978,full_utc_weekday,True,False,96,96,1,88.599999999998673,5fa0ba27b132d18f764de902a385689aabf76a872076b672c9f0a231b52a4978,True,False,96,96,1,88.599999999998673,5fa0ba27b132d18f764de902a385689aabf76a872076b672c9f0a231b52a4978,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-02,1,Tuesday,1.0895600000000001,1.09398,1.0892200000000001,1.09185,0.0047599999999998754,47.599999999998751,2016-02-02T00:00:00Z,2016-02-02T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,151193,151288,96,896b07e34e1addc5e7fb7fd7e9c6a680a2d5c5828e99d6056385c2d3682859cf,full_utc_weekday,True,False,96,96,1,47.599999999998751,896b07e34e1addc5e7fb7fd7e9c6a680a2d5c5828e99d6056385c2d3682859cf,True,False,96,96,1,47.599999999998751,896b07e34e1addc5e7fb7fd7e9c6a680a2d5c5828e99d6056385c2d3682859cf,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-03,2,Wednesday,1.0918399999999999,1.1145400000000001,1.09036,1.1093,0.02418000000000009,241.80000000000089,2016-02-03T00:00:00Z,2016-02-03T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,151289,151384,96,9a2de8f27f13021ea96cf8b408f600513f46b9bcdd4f4d04896a906d158c65f2,full_utc_weekday,True,False,96,96,1,241.80000000000089,9a2de8f27f13021ea96cf8b408f600513f46b9bcdd4f4d04896a906d158c65f2,True,False,96,96,1,241.80000000000089,9a2de8f27f13021ea96cf8b408f600513f46b9bcdd4f4d04896a906d158c65f2,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-04,3,Thursday,1.10928,1.12392,1.1069500000000001,1.1199399999999999,0.01696999999999993,169.69999999999928,2016-02-04T00:00:00Z,2016-02-04T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,151385,151480,96,1c73145304f3a2cba125d65a7e2934d03486d0b0fe84463943dad2236a15e1a6,full_utc_weekday,True,False,96,96,1,169.69999999999928,1c73145304f3a2cba125d65a7e2934d03486d0b0fe84463943dad2236a15e1a6,True,False,96,96,1,169.69999999999928,1c73145304f3a2cba125d65a7e2934d03486d0b0fe84463943dad2236a15e1a6,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-05,4,Friday,1.1199600000000001,1.12449,1.1108800000000001,1.11541,0.0136099999999999,136.099999999999,2016-02-05T00:00:00Z,2016-02-05T21:45:00Z,88,88,1,True,True,True,True,False,False,False,True,,151481,151568,88,db2074af60fbb668743bd25af55cefd1cb1c5e68b086a12badd1c025072aa041,task02_weekly_boundary,True,False,88,88,1,136.099999999999,db2074af60fbb668743bd25af55cefd1cb1c5e68b086a12badd1c025072aa041,True,False,88,88,1,136.099999999999,db2074af60fbb668743bd25af55cefd1cb1c5e68b086a12badd1c025072aa041,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-07,6,Sunday,1.11408,1.1148499999999999,1.11408,1.11435,0.0007699999999999374,7.699999999999374,2016-02-07T22:00:00Z,2016-02-07T23:45:00Z,8,8,1,True,True,True,False,True,False,False,False,weekend_utc_date,151569,151576,8,9af995ebc0387b525b0cb14e041c4e59ad1360384aec791b13ea130ded075dae,task02_weekly_boundary,False,False,8,8,1,7.699999999999374,9af995ebc0387b525b0cb14e041c4e59ad1360384aec791b13ea130ded075dae,False,False,8,8,1,7.699999999999374,9af995ebc0387b525b0cb14e041c4e59ad1360384aec791b13ea130ded075dae,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-08,0,Monday,1.11436,1.12158,1.1086400000000001,1.1188899999999999,0.012939999999999952,129.39999999999952,2016-02-08T00:00:00Z,2016-02-08T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,151577,151672,96,6e07f43c516f153ba1a6fe59314d20da7e9347f80ca65c598c1adc7d46c73e54,full_utc_weekday,True,False,96,96,1,129.39999999999952,6e07f43c516f153ba1a6fe59314d20da7e9347f80ca65c598c1adc7d46c73e54,True,False,96,96,1,129.39999999999952,6e07f43c516f153ba1a6fe59314d20da7e9347f80ca65c598c1adc7d46c73e54,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-09,1,Tuesday,1.1188899999999999,1.13381,1.1162300000000001,1.1287799999999999,0.017579999999999929,175.79999999999927,2016-02-09T00:00:00Z,2016-02-09T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,151673,151768,96,1dca3a80bc01b6b9a9de20ff2392b74450933e308c405bb3a491b2942b4fe19e,full_utc_weekday,True,False,96,96,1,175.79999999999927,1dca3a80bc01b6b9a9de20ff2392b74450933e308c405bb3a491b2942b4fe19e,True,False,96,96,1,175.79999999999927,1dca3a80bc01b6b9a9de20ff2392b74450933e308c405bb3a491b2942b4fe19e,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-10,2,Wednesday,1.1287799999999999,1.13114,1.11602,1.12839,0.015120000000000022,151.20000000000022,2016-02-10T00:00:00Z,2016-02-10T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,151769,151864,96,1625ed8b1a35810ccac3a6179d07e7e8c08cd827383524f28e4229458eac6412,full_utc_weekday,True,False,96,96,1,151.20000000000022,1625ed8b1a35810ccac3a6179d07e7e8c08cd827383524f28e4229458eac6412,True,False,96,96,1,151.20000000000022,1625ed8b1a35810ccac3a6179d07e7e8c08cd827383524f28e4229458eac6412,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-11,3,Thursday,1.1283700000000001,1.1376500000000001,1.12738,1.13158,0.010270000000000001,102.7,2016-02-11T00:00:00Z,2016-02-11T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,151865,151960,96,88a0180b00f813ed13069ba0d4a1bda6305224262c032ad8792c0a4e589e98bf,full_utc_weekday,True,False,96,96,1,102.7,88a0180b00f813ed13069ba0d4a1bda6305224262c032ad8792c0a4e589e98bf,True,False,96,96,1,102.7,88a0180b00f813ed13069ba0d4a1bda6305224262c032ad8792c0a4e589e98bf,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-12,4,Friday,1.1315900000000001,1.1333599999999999,1.1214,1.1253,0.011959999999999971,119.5999999999997,2016-02-12T00:00:00Z,2016-02-12T21:45:00Z,88,88,1,True,True,True,True,False,False,False,True,,151961,152048,88,d6b23d0606fca76ab6cdfaf90af567f9c21cd05fa7a378aba88684d915a9b2ef,task02_weekly_boundary,True,False,88,88,1,119.5999999999997,d6b23d0606fca76ab6cdfaf90af567f9c21cd05fa7a378aba88684d915a9b2ef,True,False,88,88,1,119.5999999999997,d6b23d0606fca76ab6cdfaf90af567f9c21cd05fa7a378aba88684d915a9b2ef,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,88,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-14,6,Sunday,1.1234599999999999,1.12497,1.1215599999999999,1.1223399999999999,0.0034100000000001351,34.100000000001351,2016-02-14T22:00:00Z,2016-02-14T23:45:00Z,8,8,1,True,True,True,False,True,False,False,False,weekend_utc_date,152049,152056,8,faccf33b1b494c49ed709c36f308909a78df02a585a0edd6e0179c8d6120dc9d,task02_weekly_boundary,False,False,8,8,1,34.100000000001351,faccf33b1b494c49ed709c36f308909a78df02a585a0edd6e0179c8d6120dc9d,False,False,8,8,1,34.100000000001351,faccf33b1b494c49ed709c36f308909a78df02a585a0edd6e0179c8d6120dc9d,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,8,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-15,0,Monday,1.1223099999999999,1.12391,1.1127800000000001,1.1175999999999999,0.011129999999999862,111.29999999999862,2016-02-15T00:00:00Z,2016-02-15T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,152057,152152,96,1b6fb5add512f05ca965b5e905d562fdeffe282625b71a8b50d7643b0a155524,full_utc_weekday,True,False,96,96,1,111.29999999999862,1b6fb5add512f05ca965b5e905d562fdeffe282625b71a8b50d7643b0a155524,True,False,96,96,1,111.29999999999862,1b6fb5add512f05ca965b5e905d562fdeffe282625b71a8b50d7643b0a155524,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-16,1,Tuesday,1.1175600000000001,1.1193,1.1124099999999999,1.1143000000000001,0.0068900000000000627,68.900000000000631,2016-02-16T00:00:00Z,2016-02-16T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,152153,152248,96,c1d30b90288c0aaf2258ae9a61801f9e451502cd9bd3820ccaaf71859f08c247,full_utc_weekday,True,False,96,96,1,68.900000000000631,c1d30b90288c0aaf2258ae9a61801f9e451502cd9bd3820ccaaf71859f08c247,True,False,96,96,1,68.900000000000631,c1d30b90288c0aaf2258ae9a61801f9e451502cd9bd3820ccaaf71859f08c247,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
2016-02-17,2,Wednesday,1.1143099999999999,1.1178900000000001,1.1105799999999999,1.1120099999999999,0.0073100000000001497,73.100000000001501,2016-02-17T00:00:00Z,2016-02-17T23:45:00Z,96,96,1,True,True,True,True,False,False,False,True,,152249,152344,96,c4a11a0876611607054b411d9c0caeb87a32aed16aa9219f8bc5e7a289d6d148,full_utc_weekday,True,False,96,96,1,73.100000000001501,c4a11a0876611607054b411d9c0caeb87a32aed16aa9219f8bc5e7a289d6d148,True,False,96,96,1,73.100000000001501,c4a11a0876611607054b411d9c0caeb87a32aed16aa9219f8bc5e7a289d6d148,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,True,0,96,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,0,False,sha256:b2a41310927aa9a9,b2a41310927aa9a9f699ce474bf59c449e99c506bc883cdc73c947286500383c,670968cbfcf018abc59bbb64a4b2b3912bae9df44988542765748328caf9c61f,464a9600384481798eef8c48600ff75cc1f04b6faa435c6f15abf595e04a3721,5681a86eb0c79fc5e45bbe164f321ef3f9e8deb438e6723bb2078c602148acb0,f54f6929ff552e3288a796b882dab303beb333a02ca4ad422a7603dfa63dedfa,e06ee9bfbf91516e168b25624e3f4b70615008cb3c433d8f1e4076612f2432a1,RANGE-WEEKDAY-001,range-weekday-registered-replication-v2.11,git:35dd92dd1ea6776c3436dad13ef34e10d411ad07+dirty
